tx_hash,tx_from,tx_to,protocol,protocol_version,src_token_symbol,dst_token_symbol,src_token_amount,dst_token_amount,src_token_decimals,dst_token_decimals,amount_usd,tokens,transfers
0x8a4a05a1a6240f176e2c6692053fe8e2d354eb91403c700e4f66f93e928d5bfe,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,sDAI,USDC,5000000000000000000000000,5277471948072,18,6,5275677.607609656,3,7
0x52bba0d157c2e6d54b30dd9c63b90a91989d956bbd3356e498192e92a3c14e05,0xdde0d6e90bfb74f1dc8ea070cfd0c0180c03ad16,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,stETH,1833751268000000000000,1833768312836090846128,18,18,5185309.982840357,4,10
0xb920250dd212b937c7f18b854ae44370d1802d820d515d05506bb1996e3e2ab7,0x9cba37df627cdaa6548e1a837f82773d68e593d0,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,2132004801256474342739,2132004801256474342739,18,18,5171604.046407829,2,4
0x9621f44b7e739c2c12866a645bcdba9ed616936c699ba71dcc527d6ecdcfe8c7,0xb369b35bcf48257f5cc0ad688350dae80bbc994a,0x69592e6f9d21989a043646fe8225da2600e5a0f7,AR,5,WETH,wstETH,2000000000000000000000,1729255275455306369299,18,18,5055500.0,2,9
0x29ebe223ead5ee9c36875f3a2ab0b847215eb1c99db752d4bb7afb4d1b0baddf,0x7225d8708b78772f7ccadc6df264c42b2b96c35a,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,LOP,3,WETH,stETH,2055000000000000000000,2054953656007033449142,18,18,5039280.652479808,3,8
0xc076e8112db71f647b3dbbf33c58ed4f3a4771e96f8c7ac7f70f1acf65b686cf,0xa2507c9284654df0ccc419becd458637b3eefc80,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,5014031096792,5014387343263,6,6,5016839.378673855,2,5
0xb9b8c1593831b0df83a3205902b22df7f9a2494c2880899a4128ad83042a4a80,0x0f1dfef1a40557d279d0de6e49ab306891a638b8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,DAI,5006801624008,5006801624008000000000000,6,18,5013690.983042636,2,5
0xf308f281478435688fa5f571828390e133c824c0026a7a7dadc754bb96761cfa,0x0f1dfef1a40557d279d0de6e49ab306891a638b8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,5000000000000000000000000,5000000000000,18,6,5013260.000000001,2,6
0x289d708e37bf51987a62e750003b5d6e7acf3d9264dc4892d69b0a0aa7a40fc0,0xa3609cf7872faa7804281c7c5edb8b2d33001089,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,2055000000000000000000,2055000000000000000000,18,18,5013254.699999999,2,5
0x2a8a7d07b3cac510e26acd58be0e4f7ca7f11ac3d573d3fe50ea70336719f15e,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,5001992000000,5000606722824,6,6,5012343.146802469,2,5
0xce534e7366e7d274f397ae93ecf7f94bc127d8c979607e5eb35d6699c71ed893,0x0ddcb0769a3591230caa80f85469240b71442089,0x9008d19f58aabd9ed0d60971565aa8510560ab41,AR,5,DAI,CRVUSD,4999849937837881966475548,5015763624029378149575374,18,18,5009819.638613931,5,16
0x9cba089dcc5f77142b7d22ad65c5e465fcb3fe5e9b218072fb4c22078f3c2dda,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,5000548000000,5000448089208,6,6,5008938.919544,2,5
0xb05fc825971f9ac4da8cbb114cef47ddd69ea6fcfe4e1a15403aa618d862c664,0xdde0d6e90bfb74f1dc8ea070cfd0c0180c03ad16,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,5000000000000000000000000,5000000000000,18,6,5008665.0,2,6
0x9d35380f23a5a1ac250e7eb2ca390fa77c1cd9cb0e68e6dfd14d7ff378352611,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,5003488000000,5000300925923,6,6,5007811.013632,2,10
0x287bcb5e46e0f5b164b40a5c1eca12731c02da48b51d7f0acd321cd2801b0325,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,5000000000000,1732033046736729099555,6,18,5007013.092497938,3,6
0xa5b91d0d498929e7edc7fb76a9a4c916fb00b79463294982eca51e2b68076f4d,0x0f1dfef1a40557d279d0de6e49ab306891a638b8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,DAI,5000000000000,5000000000000000000000000,6,18,5006575.000000001,2,5
0x142a54043870ce8e7eb8de72dfdc943a45f0c04558e56a44a50c2cdb8a059f3c,0x0ddcb0769a3591230caa80f85469240b71442089,0x9008d19f58aabd9ed0d60971565aa8510560ab41,AR,5,DAI,CRVUSD,4999804396830784151117941,5009000322711495311471315,18,18,5006374.139808221,5,16
0x90e3e6a9803bb71e2e834442f5ca9669015fd39dc07157f16b53fe8dbf13c599,0xa3609cf7872faa7804281c7c5edb8b2d33001089,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,2170000000000000000000,2170000000000000000000,18,18,5006255.100000001,2,5
0xcf728a6fd2deba5917937abd8d90b6bbff199ceeed528752c50cec6c50868f74,0xd27383048f41ef6ea1ed7b01be977c7e40b0d946,0xe2b6601667f0a6bd9f68441e2e0b81e4fcfbb2eb,AR,5,USDT,ETH,5000000000000,1577282669171957661888,6,18,5005270.000000001,4,30
0x189ce1f3986d7c80569f6dac6d5f3d740c47f728865c2eb36c2dfac780f0348e,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,5000493000000,4999294664721,6,6,5004163.9777244385,2,8
0xd77b390646d5f38bc5099a37014b3d2e59c1784e456780a11aef201c39464d20,0xa2507c9284654df0ccc419becd458637b3eefc80,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,5000000000000,4998959230263,6,6,5003913.198860191,2,5
0x70106906eb9e1a256f7e47a7dd878f90ec2cd36f578fefd16f4503338e9e30aa,0x43fc188f003e444e9e538189fc675acdfb8f5d12,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,5000000000000000000000000,5000000000000,18,6,5003710.000000001,2,6
0xe1e734928464a94a1e25a494fe54b432a6501f9823d03948fbe281355a712f5c,0x43fc188f003e444e9e538189fc675acdfb8f5d12,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,DAI,4999993500000,4999993500000000000000000,6,18,5003683.495203,2,5
0xd328dc61170d1b5eb65a6e5c7bd10b17572a49a2cacc350611009855348edfee,0x43fc188f003e444e9e538189fc675acdfb8f5d12,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,DAI,4999993000000,4999993000000000000000000,6,18,5003267.995415,2,5
0x45701cb6fcd38f61d455bc69301c8395a342b0eb01662d5f6bc8b797802dff43,0x43fc188f003e444e9e538189fc675acdfb8f5d12,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,5000000000000000000000000,5000000000000,18,6,5003035.000000001,2,6
0xe13bcc2a3c8acd54793839d5659690c599de5b292161cfe2d8c9c50939d115a5,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4999988000000,4998154826473,6,6,5002907.992992,2,10
0xc58979b20e0e18797aefb3dca12061d7792bf7164bf4af6d1f6cdf546d4af602,0x43fc188f003e444e9e538189fc675acdfb8f5d12,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,5000000000000000000000000,5000000000000,18,6,5002575.000000001,2,6
0x274133af2de12108107b154b8cb8f5bccc13ea7d8d66c2c0b4c065b75bf283e0,0x0f1dfef1a40557d279d0de6e49ab306891a638b8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,DAI,5000000000000,5000000000000000000000000,6,18,5002120.000000001,2,5
0x4bb4522396e20651c2f4f7dd2b0211b9b5380bc0961c0c9e0fc265ff50892f24,0x1778767436111ec0adb10f9ba4f51a329d0e7770,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,2001000000000000000000,2001000000000000000000,18,18,4982189.850000001,2,4
0xf5fd02cae1318e99fb1218416dc8018684b1da17bd9de0fd41b671ca73c8c6e9,0x2178e1d614fefb2b304db58f07116d89f948fda1,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,stETH,1600000000000000000000,1600804755171738886321,18,18,4971984.0,4,10
0xbf6932423dbdfc80e0c3c043c9dc0631486d02ad9f1a57f228c1ad2fbb74a16e,0x419803bc76fb378df84a2ecb5f88ab3f9efcba5f,0x881d40237659c251811cec9c364ef91dc08d300c,AR,5,WBTC,USDC,10271710478,4880721765681,8,6,4936434.088753821,6,35
0x33a560ee498d1d3d929994f4f3789641efb2c9e11562cb8e8010c6ef3076fcc2,0xdde0d6e90bfb74f1dc8ea070cfd0c0180c03ad16,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,stETH,1960668655000000000000,1960799951604269197429,18,18,4917450.982629315,4,11
0x9247cf763dc0655335439044ae99efa461bbac7527f9fd8e0784900b682391be,0xa62806d681452494746614f573069a94f2c604cb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,wstETH,ETH,1219587542477757128662,1411577062835520956690,18,18,4911803.456201193,4,9
0x41da0899ace65d2301cd911c351bae7a4ec87647e1a2c9c00cabcec7d5ca8ef1,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,sDAI,4870600000000,4605467419517596267597591,6,18,4872260.8746,3,7
0x09b34047c466e3040d5babe01dcc23d0429554fbed8f38b851e6b916481ce956,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,sDAI,USDC,4605252559270283719072074,4870020412702,18,6,4872172.9617244145,3,7
0x7ec3748f010ca0213cf7a00cd52f362e5b12103571f8b9d3fef209774e66b6c6,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,sDAI,4865150000000,4605258492199276833685140,6,18,4867227.41905,3,7
0x5865fb6ac5b47cd67d892786e690e935c8009b6fa5975a9e44f07a474e1f2863,0x2178e1d614fefb2b304db58f07116d89f948fda1,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,stETH,2100000000000000000000,2100976483492199593456,18,18,4866407.789653643,4,22
0x9c850f9565071ae5e91362379501a5975ccda18aba6e6392418b597441a17bdc,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,sDAI,4851800000000,4586855504161886290464546,6,18,4854128.864,3,7
0x98e51d3a6dd2f1bbc3cfd75dfa083cff19b988406d1fea9a24b7449f1a5970be,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,sDAI,USDC,4586821783302465969031271,4851748478107,18,6,4848997.536719913,3,7
0x7419708a7e3e533439afe9bd96d4760a0614e4b80bd919afef3d8248c2533de7,0xb369b35bcf48257f5cc0ad688350dae80bbc994a,0x69592e6f9d21989a043646fe8225da2600e5a0f7,AR,5,WETH,wstETH,1700000000000000000000,1469066786014908854052,18,18,4836432.0,4,10
0x703d3bd0c5a0f4cd9ed41c2510dcc5fac830b09a16b44c0701f89b25979081df,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,sDAI,USDC,4555777768189660555746922,4818825261156,18,6,4820878.080717253,3,7
0xdb82accf05f5d2f0a1d5babe17265b3b5cc06b2a677bd47b572357025db18cfc,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,sDAI,USDC,4536819810451071408097385,4801418366428,18,6,4805537.9833863955,3,7
0xb42bf0375b847c48b71baf923098d1c98709efaf874735b867575dfb642fa899,0xac4c0b5103652c588164add17ece94325f71293b,0x881d40237659c251811cec9c364ef91dc08d300c,AR,5,WBTC,USDC,9971478248,4759332298947,8,6,4803105.517000931,5,24
0xbe7750431e4eef4fc88bd12b7c40a26a82777ed9a6442e790bea98e010fcbbd1,0x406b5707c7436720fe93bfa12f9751f872f4a56e,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,4787438467205,1716073650211520394523,6,18,4794677.074167414,3,6
0xdda2478efe13c09f01d2837aa7e4036666a7dd089645cb0cf072a71b3c7c4517,0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x111111125421ca6dc452d289314280a0f8842a65,AR,6,sDAI,USDC,4371579099625503428761867,4625486436332,18,6,4626083.124082287,3,7
0x0db8525fcb8ea03371ade3a8ab8eb3dd2f3e5a50f8480cccb861e433c2fa91bd,0xdde0d6e90bfb74f1dc8ea070cfd0c0180c03ad16,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,stETH,2000331789000000000000,2000396433079649970204,18,18,4602912.192516275,4,20
0x021769eae3b1a246d736848ac29cce1016714a09fa10d1b14b80357baadf29d5,0xdde0d6e90bfb74f1dc8ea070cfd0c0180c03ad16,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,stETH,1812972242000000000000,1812975564068633808574,18,18,4513874.040395522,2,7
0x37caadb07d7794b6c0c8080f9a251944a2bc4f69815948ea8036d3e939be57da,0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,4500000000000000000000000,4500000000000,18,6,4505427.000000001,2,6
0x0f9d80f5daf9c9dce3d459a2f349c00e93c775aa601bd16f7d4f3e89ab56346b,0xddf725d2ebd795748dd8c6b700b7c98d1dfb8ce5,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4501819430248,4502277504309,6,6,4503331.037245009,3,13
0x174f04d60247a2895485de3079336aab78fee0f949a842ab831a65147a3e16ec,0x7bea16f5553eb3dadb23860abd29c55dd891ff70,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,frxETH,ETH,1803091898701275202261,1800808634469943639147,18,18,4497933.750574612,3,8
0x18ab04eff7084bd265b531ad3bb209591409a4cfd9074c2ec46c601398a02fde,0xf9e97154033544184aeec8934ed1ee68e5c742c4,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,1499974665401534055000,1499974665401534055000,18,18,4479089.348102175,2,5
0xe36c84a8f704f38b5e05a1ce21d222fad9046a01b577af191187750871f3a76c,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,4452826000000,4453369920296,6,6,4457915.580118,3,11
0x74ce9d2b27f2ca5d446be8970c56bbe66abd5e48702e6dea651cc55a3c04d29f,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,4453800337000,4454057712113,6,6,4454721.3667121045,3,10
0x8d849616de6e8c74dee3c420ef41a8a35f6799dd66bbdf24f22e99c9935f815e,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,4451815772400,4452840574513,6,6,4453138.914831492,3,10
0x9d140ee9238dae15f8717dc0880da464afb2910b25cd4168095a71f2ce98debd,0xdf559d4c9048e7bae7e1e563bd2a9b10c165a19a,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,1500000000000000000000,1500000000000000000000,18,18,4379400.0,2,4
0x7547afd49ad3da945c1b30cafd771d598ade92e47c0190fcabd78018bd50a148,0xb08d8270d8f67344aa6b34aea85b1893ed391d12,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,1850000000000000000000,1850000000000000000000,18,18,4259181.000000001,2,5
0x9912d588414f95022207c51e910f80f4bb1917e1c671539c8ca41d4c2fab1c9e,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,WETH,4250000000000,1218927907775312733510,6,18,4253476.5,2,4
0xe65911229466ff3fd41090a68af6fc478cd903fdd20c1d46d995792e5e3d18a1,0xdde0d6e90bfb74f1dc8ea070cfd0c0180c03ad16,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,4250000000000000000000000,4250000000000,18,6,4252099.5,2,6
0x18ed74b730329e89917b74f724f46344f4d67fc3aa82af0e558d1e647b525813,0xb369b35bcf48257f5cc0ad688350dae80bbc994a,0x69592e6f9d21989a043646fe8225da2600e5a0f7,AR,5,WETH,wstETH,1800000000000000000000,1557233735481927518022,18,18,4156181.9999999995,2,11
0x044515fdc699e0753810f3713755888888288c9d2769c30796f8cb8829994221,0x8864e56426b63dcb0a93b4698c942f793aedd50b,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,1499970000000000000000,1499970000000000000000,18,18,4124047.5174000002,2,4
0xd73f7e04417a7a2a2eaefc4e5035d6afbd2b321c95a4050fc2c53a8b014a996d,0x8dbb5f9112001e9f9bdc6edeca4ffedb6838eb73,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,1499980000000000000000,1499980000000000000000,18,18,4114985.1328000007,2,5
0xa3152724e96a2957368089c72daa137678077ad2703e56769d99a6c1e308a0be,0x1c11ba15939e1c16ec7ca1678df6160ea2063bc5,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,1200000000000000000000,1200000000000000000000,18,18,4089024.0,2,5
0x3ac0941104d3449f5b5f91751fdcb077ff901057532e12edae2d88ade0c87c64,0x1c11ba15939e1c16ec7ca1678df6160ea2063bc5,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,1200000000000000000000,1200000000000000000000,18,18,4089024.0,2,5
0x4f6c0eb3d076c6b32dd4b78731eb53119f3467564445952fc2badec0311c74f7,0xcfcce06af0ee209dfa340247199057fe619c98c9,0x2ba98dd3d12e9aa8f480676a8ea297df34fb47fb,AR,5,wstETH,WETH,1198800000000000000000,1387026653060362374840,18,18,4087776.1319999998,4,10
0xbe0aace68ef21e4882d4e6a004b5b29e4084d4bdf36c281875380127f4218b35,0x8864e56426b63dcb0a93b4698c942f793aedd50b,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,1499980000000000000000,1499980000000000000000,18,18,4026471.313,2,4
0xfc1779a21a693f7dbecd2ae1272fa9ac32cbffd1d68173092000d19b528bc8bf,0xc8394f078926e3186066f26fa37473c5618b029d,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,1499980000000000000000,1499980000000000000000,18,18,4021296.3820000007,2,5
0xb67229c13f2a65237d5473a2323aa1cd7df288b096dbe49aecca09b36d3ac117,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4005593000000,4000140122414,6,6,4009432.447918368,2,8
0xdef50a1c1f4f3ccda7f66ca0c0e7c3c3d0410f2de143502fc267f76ed0dd2168,0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,4000000000000000000000000,4000000000000,18,6,4007412.0000000005,2,6
0xda78f15589930e4900dd73590e0cbdec22d7c4ad2138f13a752aa353c940b0d1,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4002802000000,4002132983708,6,6,4006500.5890479996,2,5
0xb0848a439b0c11c4d27bedb713e3d5def1cdff2e9d498609ad93b8e11771c776,0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,4000000000000000000000000,4000000000000,18,6,4006400.0,2,6
0x2ec67eefb314ecad36c67034e046aaae6297fcff9d6d5b3c19d8544194d09eda,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4002786000000,4000514708911,6,6,4006243.445974161,2,7
0x59978a9cb1f491dde5eec1af51ec5193dfc001e547c1ebc74e9991c837226834,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4004415000000,4001302919998,6,6,4005736.3636333584,3,14
0x0edb16b9f5e3367f72fdcfe8f4904cd5880332cc162faf3bc0881a22489d494d,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4002389000000,4000473090286,6,6,4005433.676917954,2,13
0x49a1baa63b1b1c0b6f60d656332d7b45a7809601a8bccc128803c0c57025e330,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4003190000000,4000822547012,6,6,4004899.3851874056,3,10
0xc12c9b60d3cefc26f704d0210741aa884e4c79e05951ca27480b6affb675352d,0x98915fd099c875904d88a11cfd0066cd3da97253,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4000772000000,4000745311545,6,6,4004177.9510223055,3,7
0xd8690cd743320d0bb162abbf6c695f20b583035fb44cc2686055fda08d3cd4c6,0x98915fd099c875904d88a11cfd0066cd3da97253,0x1111111254eeb25477b68fb85ed929f73a960582,LOP,3,USDT,USDC,4000386000000,4000386000000,6,6,4003538.304168,2,2
0xd8690cd743320d0bb162abbf6c695f20b583035fb44cc2686055fda08d3cd4c6,0x98915fd099c875904d88a11cfd0066cd3da97253,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4000386000000,4000386000000,6,6,4003538.304168,2,5
0x190f22bea9857f8a8b58280b60763c9b2cbf1d009888c86073b36d3318ee5b7e,0x0f1dfef1a40557d279d0de6e49ab306891a638b8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,DAI,4000000000000,4000000000000000000000000,6,18,4003432.0,2,5
0x023c5a0b8a5ef95b8043759ab4087f81fcf39df94b5bfca8ebce206cd4196dec,0x0f1dfef1a40557d279d0de6e49ab306891a638b8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,4000000000000,4001821542091,6,6,4002629.9100425025,2,9
0x1b100feb100a43aa3976695335e3c9dee2ef16c2160c2308fd9feffdd824da6b,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,3999993000000,4000689824912,6,6,4002538.1436111093,3,18
0x94e0cc5a7a27477051c3952892320b6dd6d370c041afe8fc6fbe6a08c39fe44e,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,3998787000000,4000359518491,6,6,4001007.5767329955,2,10
0x9d566904cb5464ed36f0c63b56e7ae123ae189ec0f2e045a1accb770243cd37d,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,4003264000000,4001097638290,6,6,4000910.080768,3,15
0xed872c66bf4d73c2f0938d48125b7a569ca1876d20c9202e62cf457e982d9b10,0xa8c18057c5aaaaff6000d28a057a6994b2e09bfb,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,3999985000000,3999491153043,6,6,4000706.9983535255,3,7
0xe1abbbb6f293d4f4cd3db29104a4bfda866a804074248f5c4cea1b6deb38724a,0x3f113a6e011cac2e60f694e8ddbb83b13398eea0,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,1499950000000000000000,1499950000000000000000,18,18,3906694.7725000004,2,5
0x27a5750d4a593be69bb1e72425022fc7a7353b552126aecdcffc153a1c66d646,0x64afe37455f8ab65b9dca7d5e925524319efa73a,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDT,ETH,3900203820835,1385630335139131256013,6,18,3903448.7904139347,3,6
0xcd2dcf65480a2102e83954b6e9b90b0504b25f5e1694e86d8d18a4ce0321dcf5,0xf0061709817aa4672a85f3a14e0b7c9e92e9542e,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDT,USDC,3892569960279,3887989735697,6,6,3891036.28771465,2,8
0xad376ee74d06093fa5f1b91cb89d79c4b7e6fe87e6b5f0dd9e0b73c99c2e85a3,0x0f1dfef1a40557d279d0de6e49ab306891a638b8,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,3800000000000000000000000,3800000000000,18,6,3807839.4,2,6
0x8be81cf66c9cb8ad9542edd20d9f26e4948790a46c8d76444e1f0bcac3347a2f,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,USDC,WETH,3787500000000,1235533426269948891171,6,18,3792560.1,2,4
0xd21bbb6c69934bbef010e5ff4033c8a227cf7197c231cd9dc926ecaa92ce6d54,0x6527e711e12735d13ee8708957b422d99d9e0c8f,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,1499989795294804245000,1499989795294804245000,18,18,3783499.260161849,2,4
0x8201d44ee55809314553de2a477d25bcde2bcad3a2d63680890e24e253bfda6b,0x77da6177ba3d2a247bab6959f40961f8db3cd122,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,WETH,1499989795294804245000,1499989795294804245000,18,18,3774139.3238392095,2,5
0xa67afd349864aaccb7d2b84587cf84444f167d67d3b7a4b713fd9593b9158644,0x5efb1c0ba60ee295056c6ee112491584c31d2a33,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,ETH,cbETH,1500000000000000000000,1411605367142388359968,18,18,3749235.0,4,15
0xb3b50a39e801ea769a461a2fc029d6757e2117dc34fdf1d3887b814516f7c7d2,0x3469336ae198b537a730a5758e52bb18d2c7a8e9,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,DAI,USDC,3680110614444189515435305,3680110614444,18,6,3684118.254903319,2,6
0xb75d5e97a3556e5129ade07206729753b9c75ef9c766945a239477a76959e94b,0xafe69384f5febd6cf791df9e9cb2a72647dc97d6,0x8571c129f335832f6bbc76d49414ad2b8371a422,LOP,3,WETH,DAI,1080000000000000000000,3667432521067064607333747,18,18,3680121.5999999996,2,4
0x0b66042cb4d19a665dc407dea5ae7cb64b97e95c4314c2c8adb478e1ca85daaa,0x5e4568c4d8343052a06ec8aab1e124af08b73248,0x34b04f05ecabae366bc20ad611aa5718a5b2143b,AR,4,wstETH,WETH,972741246594398760730,1126267390484943757718,18,18,3658265.8253672835,3,13
0x9799feec68e9e11b66f73d895cceccf5a5b3e238ba7e92683d64b8d87c399745,0x6527e711e12735d13ee8708957b422d99d9e0c8f,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,WETH,ETH,1400523862052617482639,1400523862052617482639,18,18,3655549.348059399,2,4
0xdd41cd1640bd718a5198933baadbe799467f6ffc588b6e4ffd200146e9bca5e8,0x98915fd099c875904d88a11cfd0066cd3da97253,0x1111111254eeb25477b68fb85ed929f73a960582,AR,5,USDC,USDT,3605301000000,3607527241870,6,6,3608032.2956838617,3,7
